n_sites,j,g,m,initial_state,t_target,observable_name,method,metric,slope,prefactor,points
4,1.0,0.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter2,state_error,2.039498042263464,0.42422466073694215,5
4,1.0,0.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter1,observable_error,2.018933030481304,0.1723355761855302,5
4,1.0,0.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter1,state_error,1.0151106243793444,0.8421959839673867,5
4,1.0,0.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter2,observable_error,2.0189330304824544,0.17233557618579567,5
4,1.0,0.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter2,state_error,2.0282449668788427,0.4536778317280512,5
4,1.0,0.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter1,observable_error,2.013683473845162,0.3101588712853463,5
4,1.0,0.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter1,state_error,1.0465186274793232,0.9665412577870406,5
4,1.0,0.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter2,observable_error,2.013683473845486,0.31015887128548014,5
4,1.0,0.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter2,state_error,2.025130435625856,0.7002506721232499,5
4,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,observable_error,1.9847690653729182,0.19223627153535544,5
4,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,state_error,1.129408826003337,1.0727055070660296,5
4,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,observable_error,1.9847690653737273,0.19223627153555886,5
4,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,state_error,2.025336882158031,1.030570530846491,5
4,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter1,observable_error,2.0465798533886868,0.7119128840960819,5
4,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter1,state_error,1.0242738256135346,1.4123076494141695,5
4,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter2,observable_error,2.0465798533895097,0.7119128840968914,5
4,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter2,state_error,2.0618015145769335,0.8320606460545069,5
4,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter1,observable_error,1.9989053201656435,0.6617311300991014,5
4,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter1,state_error,1.0079241706701565,1.569505265486469,5
4,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter2,observable_error,1.9989053201666274,0.6617311301000076,5
4,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter2,state_error,2.0365949116704423,0.9471421382324426,5
4,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter1,observable_error,1.7976479881123164,0.18027758644969197,5
4,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter1,state_error,1.0252815906656676,1.292594015970296,5
4,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter2,observable_error,1.7976479881067429,0.1802775864482827,5
4,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter2,state_error,2.0792409538229264,1.2781088948558963,5
4,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter1,observable_error,2.311516014232583,0.7996399220969385,5
4,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter1,state_error,1.0760802852541822,1.9368672832186902,5
4,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter2,observable_error,2.311516014226314,0.7996399220899607,5
4,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter2,state_error,2.017956140716578,2.1649240212895178,5
4,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter1,observable_error,2.0735327053179335,0.09871364333438143,5
4,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter1,state_error,1.0149888468844124,0.880212555513753,5
4,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter2,observable_error,2.0735327053178634,0.09871364333437327,5
4,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter2,state_error,2.0317435651454168,0.3501214254913083,5
4,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter1,observable_error,2.0650431210078444,0.2723174692117564,5
4,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter1,state_error,1.017317885465455,1.087893556921714,5
4,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter2,observable_error,2.065043121009662,0.2723174692124449,5
4,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter2,state_error,2.020087226226015,0.5196453170316239,5
4,1.0,1.0,0.5,uniform_x,2.0,staggered_magnetization,trotter1,observable_error,2.0379259296098127,0.10441632449003051,5
4,1.0,1.0,0.5,uniform_x,2.0,staggered_magnetization,trotter1,state_error,0.9541155924114375,0.6618659873642826,5
